TIME,OP,PC,ADDR,SIZE,SIGN,DATA,HIT_MISS,SET,TAG,WAY,INSTRUCTION
44131500,WRITE,000000000001aa68,000000003fbffe40,7,1,000000000008e7d8, HIT,25,0000000007f7ff,1,01413823
44132000,WRITE,000000000001aa68,000000003fbffe40,7,1,000000000008e7d8, HIT,25,0000000007f7ff,1,01413823
44135500,WRITE,000000000001aa6c,000000003fbffe68,7,1,000000000001740c, HIT,25,0000000007f7ff,1,02113c23
44136000,WRITE,000000000001aa6c,000000003fbffe68,7,1,000000000001740c, HIT,25,0000000007f7ff,1,02113c23
44139500,WRITE,000000000001aa70,000000003fbffe60,7,1,000000000000000c, HIT,25,0000000007f7ff,1,02813823
44140000,WRITE,000000000001aa70,000000003fbffe60,7,1,000000000000000c, HIT,25,0000000007f7ff,1,02813823
44143500,WRITE,000000000001aa74,000000003fbffe58,7,1,0000000000094218, HIT,25,0000000007f7ff,1,02913423
44144000,WRITE,000000000001aa74,000000003fbffe58,7,1,0000000000094218, HIT,25,0000000007f7ff,1,02913423
44147500,WRITE,000000000001aa78,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,03213023
44148000,WRITE,000000000001aa78,000000003fbffe50,7,1,0000000000000000, HIT,25,0000000007f7ff,1,03213023
44151500,WRITE,000000000001aa7c,000000003fbffe48,7,1,0000000000074050, HIT,25,0000000007f7ff,1,01313c23
44152000,WRITE,000000000001aa7c,000000003fbffe48,7,1,0000000000074050, HIT,25,0000000007f7ff,1,01313c23
44200500,WRITE,000000000001aa80,000000003fbffe38,7,1,0000000000000000, HIT,24,0000000007f7ff,1,01513423
44201000,WRITE,000000000001aa80,000000003fbffe38,7,1,0000000000000000, HIT,24,0000000007f7ff,1,01513423
44254000, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052703
44254500, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052703
44347000, READ,000000000001aaa8,0000000000094240,7,1,0000000000000000, HIT,9,00000000000128,1,02853503
44347500, READ,000000000001aaa8,0000000000094240,7,1,0000000000000000, HIT,9,00000000000128,1,02853503
44354000, READ,000000000001aab0,0000000000094248,7,1,0000000000000000, HIT,9,00000000000128,1,03043783
44354500, READ,000000000001aab0,0000000000094248,7,1,0000000000000000, HIT,9,00000000000128,1,03043783
44413500, READ,000000000001aac0,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d843a03
44414000, READ,000000000001aac0,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d843a03
44539000, READ,000000000001aae0,000000000008e7f0,7,1,000000000001b5f4, HIT,31,0000000000011c,1,018a3783
44539500, READ,000000000001aae0,000000000008e7f0,7,1,000000000001b5f4, HIT,31,0000000000011c,1,018a3783
44596500, READ,000000000001b5f4,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052783
44597000, READ,000000000001b5f4,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052783
44653500,WRITE,000000000001b604,000000003fbffe20,7,1,0000000000094218, HIT,24,0000000007f7ff,1,00813823
44654000,WRITE,000000000001b604,000000003fbffe20,7,1,0000000000094218, HIT,24,0000000007f7ff,1,00813823
44657500,WRITE,000000000001b608,000000003fbffe18,7,1,000000000000000c, HIT,24,0000000007f7ff,1,00913423
44658000,WRITE,000000000001b608,000000003fbffe18,7,1,000000000000000c, HIT,24,0000000007f7ff,1,00913423
44661500,WRITE,000000000001b60c,000000003fbffe28,7,1,000000000001aaf0, HIT,24,0000000007f7ff,1,00113c23
44662000,WRITE,000000000001b60c,000000003fbffe28,7,1,000000000001aaf0, HIT,24,0000000007f7ff,1,00113c23
44665500,WRITE,000000000001b610,000000003fbffe10,7,1,000000000000000c, HIT,24,0000000007f7ff,1,01213023
44666000,WRITE,000000000001b610,000000003fbffe10,7,1,000000000000000c, HIT,24,0000000007f7ff,1,01213023
44678500, READ,000000000001b620,0000000000094238,7,1,0000000000000000, HIT,8,00000000000128,1,02053703
44679000, READ,000000000001b620,0000000000094238,7,1,0000000000000000, HIT,8,00000000000128,1,02053703
44788500, READ,000000000001c5fc,0000000000094250,7,1,0000000000000000, HIT,9,00000000000128,1,03853783
44789000, READ,000000000001c5fc,0000000000094250,7,1,0000000000000000, HIT,9,00000000000128,1,03853783
44838000, READ,000000000001c608,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052783
44838500, READ,000000000001c608,0000000000094218,4,1,fffffffffbad2084, HIT,8,00000000000128,1,00052783
44845000,WRITE,000000000001c610,000000003fbffe00,7,1,0000000000094218, HIT,24,0000000007f7ff,1,00813823
44845500,WRITE,000000000001c610,000000003fbffe00,7,1,0000000000094218, HIT,24,0000000007f7ff,1,00813823
44849000,WRITE,000000000001c614,000000003fbffe08,7,1,000000000001b79c, HIT,24,0000000007f7ff,1,00113c23
44849500,WRITE,000000000001c614,000000003fbffe08,7,1,000000000001b79c, HIT,24,0000000007f7ff,1,00113c23
44953000,WRITE,000000000001c618,000000003fbffdf8,7,1,ffffffffffffffff, HIT,23,0000000007f7ff,1,00913423
44953500,WRITE,000000000001c618,000000003fbffdf8,7,1,ffffffffffffffff, HIT,23,0000000007f7ff,1,00913423
44957000,WRITE,000000000001c61c,000000003fbffdf0,7,1,000000000000000c, HIT,23,0000000007f7ff,1,01213023
44957500,WRITE,000000000001c61c,000000003fbffdf0,7,1,000000000000000c, HIT,23,0000000007f7ff,1,01213023
45025500, READ,000000000001c664,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d843483
45026000, READ,000000000001c664,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d843483
45142000, READ,000000000001c684,000000000008e840,7,1,0000000000045540, HIT,1,0000000000011d,1,0684b783
45142500, READ,000000000001c684,000000000008e840,7,1,0000000000045540, HIT,1,0000000000011d,1,0684b783
45199500, READ,0000000000045540,0000000000094288,4,1,0000000000000001, HIT,10,00000000000128,1,07052783
45200000, READ,0000000000045540,0000000000094288,4,1,0000000000000001, HIT,10,00000000000128,1,07052783
45206500,WRITE,0000000000045548,000000003fbffde0,7,1,0000000000094218, HIT,23,0000000007f7ff,1,08813823
45207000,WRITE,0000000000045548,000000003fbffde0,7,1,0000000000094218, HIT,23,0000000007f7ff,1,08813823
45210500,WRITE,000000000004554c,000000003fbffde8,7,1,000000000001c690, HIT,23,0000000007f7ff,1,08113c23
45211000,WRITE,000000000004554c,000000003fbffde8,7,1,000000000001c690, HIT,23,0000000007f7ff,1,08113c23
45214500,WRITE,0000000000045550,000000003fbffdd8,7,1,000000000008e7d8, HIT,23,0000000007f7ff,1,08913423
45215000,WRITE,0000000000045550,000000003fbffdd8,7,1,000000000008e7d8, HIT,23,0000000007f7ff,1,08913423
45218500,WRITE,0000000000045554,000000003fbffdd0,7,1,000000000000000c, HIT,23,0000000007f7ff,1,09213023
45219000,WRITE,0000000000045554,000000003fbffdd0,7,1,000000000000000c, HIT,23,0000000007f7ff,1,09213023
45228500, READ,0000000000045560,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d853483
45229000, READ,0000000000045560,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d853483
45298500, READ,0000000000045580,000000000008e868,7,1,000000000001a3bc, HIT,1,0000000000011d,1,0904b783
45299000, READ,0000000000045580,000000000008e868,7,1,000000000001a3bc, HIT,1,0000000000011d,1,0904b783
45412500, READ,000000000001a3c0,0000000000094288,4,1,0000000000000001, HIT,10,00000000000128,1,07052583
45413000, READ,000000000001a3c0,0000000000094288,4,1,0000000000000001, HIT,10,00000000000128,1,07052583
45652000, READ,0000000000045594,000000003fbffd60,4,1,0000000000000001, HIT,21,0000000007f7ff,1,01012783
45652500, READ,0000000000045594,000000003fbffd60,4,1,0000000000000001, HIT,21,0000000007f7ff,1,01012783
45721000, READ,00000000000455a8,000000003fbffd88,4,1,0000000000000400, HIT,22,0000000007f7ff,1,03812483
45721500, READ,00000000000455a8,000000003fbffd88,4,1,0000000000000400, HIT,22,0000000007f7ff,1,03812483
45892000, READ,0000000000022f40,0000000000095a58,7,1,0000000000000000, HIT,9,0000000000012b,1,9681b303
45892500, READ,0000000000022f40,0000000000095a58,7,1,0000000000000000, HIT,9,0000000000012b,1,9681b303
45902000,WRITE,0000000000022f4c,000000003fbffd40,7,1,0000000000094218, HIT,21,0000000007f7ff,1,00813823
45902500,WRITE,0000000000022f4c,000000003fbffd40,7,1,0000000000094218, HIT,21,0000000007f7ff,1,00813823
46003000, READ,0000000000022f50,0000000000098728,7,1,0000000000094698, HIT,28,00000000000130,1,02823403
46003500, READ,0000000000022f50,0000000000098728,7,1,0000000000094698, HIT,28,00000000000130,1,02823403
46111000,WRITE,0000000000022f54,000000003fbffd38,7,1,0000000000000400, HIT,20,0000000007f7ff,1,00913423
46111500,WRITE,0000000000022f54,000000003fbffd38,7,1,0000000000000400, HIT,20,0000000007f7ff,1,00913423
46115000,WRITE,0000000000022f58,000000003fbffd48,7,1,00000000000455c4, HIT,21,0000000007f7ff,1,00113c23
46115500,WRITE,0000000000022f58,000000003fbffd48,7,1,00000000000455c4, HIT,21,0000000007f7ff,1,00113c23
46180000, READ,0000000000022f64,000000000009469c,4,1,0000000000000001, HIT,26,00000000000128,1,00442783
46180500, READ,0000000000022f64,000000000009469c,4,1,0000000000000001, HIT,26,00000000000128,1,00442783
46333500,WRITE,00000000000213fc,000000003fbffd28,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0a113c23
46334000,WRITE,00000000000213fc,000000003fbffd28,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0a113c23
46378500,WRITE,0000000000021400,000000003fbffd20,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0a813823
46379000,WRITE,0000000000021400,000000003fbffd20,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0a813823
46382500,WRITE,0000000000021404,000000003fbffd18,7,1,0000000000000400, HIT,20,0000000007f7ff,1,0a913423
46383000,WRITE,0000000000021404,000000003fbffd18,7,1,0000000000000400, HIT,20,0000000007f7ff,1,0a913423
46386500,WRITE,0000000000021408,000000003fbffd10,7,1,000000000000000c, HIT,20,0000000007f7ff,1,0b213023
46387000,WRITE,0000000000021408,000000003fbffd10,7,1,000000000000000c, HIT,20,0000000007f7ff,1,0b213023
46390500,WRITE,000000000002140c,000000003fbffd08,7,1,0000000000074050, HIT,20,0000000007f7ff,1,09313c23
46391000,WRITE,000000000002140c,000000003fbffd08,7,1,0000000000074050, HIT,20,0000000007f7ff,1,09313c23
46394500,WRITE,0000000000021410,000000003fbffd00,7,1,000000000008e7d8, HIT,20,0000000007f7ff,1,09413823
46395000,WRITE,0000000000021410,000000003fbffd00,7,1,000000000008e7d8, HIT,20,0000000007f7ff,1,09413823
46398500,WRITE,0000000000021414,000000003fbffcf8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09513423
46399000,WRITE,0000000000021414,000000003fbffcf8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09513423
46402500,WRITE,0000000000021418,000000003fbffcf0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09613023
46403000,WRITE,0000000000021418,000000003fbffcf0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09613023
46406500,WRITE,000000000002141c,000000003fbffce8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07713c23
46407000,WRITE,000000000002141c,000000003fbffce8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07713c23
46410500,WRITE,0000000000021420,000000003fbffce0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07813823
46411000,WRITE,0000000000021420,000000003fbffce0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07813823
46414500,WRITE,0000000000021424,000000003fbffcd8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07913423
46415000,WRITE,0000000000021424,000000003fbffcd8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07913423
46418500,WRITE,0000000000021428,000000003fbffcd0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07a13023
46419000,WRITE,0000000000021428,000000003fbffcd0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07a13023
46422500,WRITE,000000000002142c,000000003fbffcc8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,05b13c23
46423000,WRITE,000000000002142c,000000003fbffcc8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,05b13c23
46432500,WRITE,0000000000021438,000000003fbffc80,7,1,0000000000000400, HIT,18,0000000007f7ff,1,00b13823
46433000,WRITE,0000000000021438,000000003fbffc80,7,1,0000000000000400, HIT,18,0000000007f7ff,1,00b13823
46504500, READ,0000000000021458,0000000000095c48,7,1,0000000000000080, HIT,17,0000000000012b,1,b581b783
46505000, READ,0000000000021458,0000000000095c48,7,1,0000000000000080, HIT,17,0000000000012b,1,b581b783
46511500,WRITE,0000000000021460,000000003fbffc90,4,1,0000000000000041, HIT,18,0000000007f7ff,1,02e12023
46512000,WRITE,0000000000021460,000000003fbffc90,4,1,0000000000000041, HIT,18,0000000007f7ff,1,02e12023
46576500,WRITE,0000000000021514,000000003fbffc88,7,1,0000000000000010, HIT,18,0000000007f7ff,1,00d13c23
46577000,WRITE,0000000000021514,000000003fbffc88,7,1,0000000000000010, HIT,18,0000000007f7ff,1,00d13c23
46583500,WRITE,000000000002151c,000000003fbffc94,4,1,0000000000000040, HIT,18,0000000007f7ff,1,02d12223
46584000,WRITE,000000000002151c,000000003fbffc94,4,1,0000000000000040, HIT,18,0000000007f7ff,1,02d12223
46593500,WRITE,0000000000021528,000000003fbffca0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,02d13823
46594000,WRITE,0000000000021528,000000003fbffca0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,02d13823
46606500,WRITE,0000000000021538,000000003fbffc98,7,1,0000000000000002, HIT,18,0000000007f7ff,1,02c13423
46607000,WRITE,0000000000021538,000000003fbffc98,7,1,0000000000000002, HIT,18,0000000007f7ff,1,02c13423
46610500,WRITE,000000000002153c,000000003fbffcb0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,04d13023
46611000,WRITE,000000000002153c,000000003fbffcb0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,04d13023
46666500, READ,0000000000021548,000000003fbffc94,4,1,0000000000000040, HIT,18,0000000007f7ff,1,02412783
46667000, READ,0000000000021548,000000003fbffc94,4,1,0000000000000040, HIT,18,0000000007f7ff,1,02412783
46729000,WRITE,0000000000021558,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00f12223
46729500,WRITE,0000000000021558,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00f12223
46733000, READ,000000000002155c,000000003fbffc88,7,1,0000000000000010, HIT,18,0000000007f7ff,1,01813783
46733500, READ,000000000002155c,000000003fbffc88,7,1,0000000000000010, HIT,18,0000000007f7ff,1,01813783
46749000,WRITE,0000000000021570,000000003fbffcbc,4,1,000000000000007c, HIT,18,0000000007f7ff,1,05012623
46749500,WRITE,0000000000021570,000000003fbffcbc,4,1,000000000000007c, HIT,18,0000000007f7ff,1,05012623
46753000,WRITE,0000000000021574,000000003fbffcb8,4,1,0000000000000077, HIT,18,0000000007f7ff,1,05112423
46753500,WRITE,0000000000021574,000000003fbffcb8,4,1,0000000000000077, HIT,18,0000000007f7ff,1,05112423
46757000,WRITE,0000000000021578,000000003fbffcac,4,1,000000000000006e, HIT,18,0000000007f7ff,1,02b12e23
46757500,WRITE,0000000000021578,000000003fbffcac,4,1,000000000000006e, HIT,18,0000000007f7ff,1,02b12e23
46761000,WRITE,000000000002157c,000000003fbffca8,4,1,000000000000005d, HIT,18,0000000007f7ff,1,02d12c23
46761500,WRITE,000000000002157c,000000003fbffca8,4,1,000000000000005d, HIT,18,0000000007f7ff,1,02d12c23
46990000, READ,00000000000215ac,000000000009469c,4,1,0000000000000001, HIT,26,00000000000128,1,004da783
46990500, READ,00000000000215ac,000000000009469c,4,1,0000000000000001, HIT,26,00000000000128,1,004da783
47056500,WRITE,00000000000215c8,000000003fbffc78,7,1,0000000000000430, HIT,17,0000000007f7ff,1,00f13423
47057000,WRITE,00000000000215c8,000000003fbffc78,7,1,0000000000000430, HIT,17,0000000007f7ff,1,00f13423
47128500, READ,0000000000021644,0000000000094708,7,1,00000000000946f0, HIT,28,00000000000128,0,070dbd03
47129000, READ,0000000000021644,0000000000094708,7,1,00000000000946f0, HIT,28,00000000000128,0,070dbd03
47188500, READ,00000000000218d8,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00412783
47189000, READ,00000000000218d8,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00412783
47213500, READ,00000000000218f8,0000000000094af0,7,1,0000000000094ae0, HIT,11,00000000000129,0,0007b703
47214000, READ,00000000000218f8,0000000000094af0,7,1,0000000000094ae0, HIT,11,00000000000129,0,0007b703
47271000, READ,000000000002190c,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00412703
47271500, READ,000000000002190c,000000003fbffc74,4,1,0000000000000040, HIT,17,0000000007f7ff,1,00412703
47401000, READ,0000000000021940,0000000000094ef8,4,1,0000000000000000, HIT,27,00000000000129,1,0087a683
47401500, READ,0000000000021940,0000000000094ef8,4,1,0000000000000000, HIT,27,00000000000129,1,0087a683
47538000, READ,00000000000219b4,0000000000094efc,4,1,0000000000000000, HIT,27,00000000000129,1,0087a683
47538500, READ,00000000000219b4,0000000000094efc,4,1,0000000000000000, HIT,27,00000000000129,1,0087a683
47599000, READ,00000000000219c4,00000000000946f0,7,1,0000000000099510, HIT,27,00000000000128,1,058db783
47599500, READ,00000000000219c4,00000000000946f0,7,1,0000000000099510, HIT,27,00000000000128,1,058db783
47603000, READ,00000000000219c8,000000003fbffc78,7,1,0000000000000430, HIT,17,0000000007f7ff,1,00813683
47603500, READ,00000000000219c8,000000003fbffc78,7,1,0000000000000430, HIT,17,0000000007f7ff,1,00813683
47704000, READ,00000000000219cc,0000000000099518,7,1,0000000000020af1, HIT,20,00000000000132,1,0087b703
47704500, READ,00000000000219cc,0000000000099518,7,1,0000000000020af1, HIT,20,00000000000132,1,0087b703
47824500,WRITE,0000000000021e10,00000000000946f0,7,1,0000000000099920, HIT,27,00000000000128,1,04adbc23
47825000,WRITE,0000000000021e10,00000000000946f0,7,1,0000000000099920, HIT,27,00000000000128,1,04adbc23
47878000, READ,0000000000021e18,0000000000095c34,4,1,0000000000000000, HIT,16,0000000000012b,1,b441a583
47878500, READ,0000000000021e18,0000000000095c34,4,1,0000000000000000, HIT,16,0000000000012b,1,b441a583
47882000,WRITE,0000000000021e1c,0000000000099518,7,1,0000000000000411, HIT,20,00000000000132,1,00d7b423
47882500,WRITE,0000000000021e1c,0000000000099518,7,1,0000000000000411, HIT,20,00000000000132,1,00d7b423
47935000,WRITE,0000000000021e24,0000000000099928,7,1,00000000000206e1, HIT,4,00000000000133,1,00e53423
47935500,WRITE,0000000000021e24,0000000000099928,7,1,00000000000206e1, HIT,4,00000000000133,1,00e53423
48088000, READ,0000000000021ac4,000000003fbffd28,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0b813083
48088500, READ,0000000000021ac4,000000003fbffd28,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0b813083
48095000, READ,0000000000021acc,000000003fbffd20,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0b013403
48095500, READ,0000000000021acc,000000003fbffd20,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0b013403
48099000, READ,0000000000021ad0,000000003fbffd18,7,1,0000000000000400, HIT,20,0000000007f7ff,1,0a813483
48099500, READ,0000000000021ad0,000000003fbffd18,7,1,0000000000000400, HIT,20,0000000007f7ff,1,0a813483
48103000, READ,0000000000021ad4,000000003fbffd10,7,1,000000000000000c, HIT,20,0000000007f7ff,1,0a013903
48103500, READ,0000000000021ad4,000000003fbffd10,7,1,000000000000000c, HIT,20,0000000007f7ff,1,0a013903
48107000, READ,0000000000021ad8,000000003fbffd08,7,1,0000000000074050, HIT,20,0000000007f7ff,1,09813983
48107500, READ,0000000000021ad8,000000003fbffd08,7,1,0000000000074050, HIT,20,0000000007f7ff,1,09813983
48111000, READ,0000000000021adc,000000003fbffd00,7,1,000000000008e7d8, HIT,20,0000000007f7ff,1,09013a03
48111500, READ,0000000000021adc,000000003fbffd00,7,1,000000000008e7d8, HIT,20,0000000007f7ff,1,09013a03
48115000, READ,0000000000021ae0,000000003fbffcf8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,08813a83
48115500, READ,0000000000021ae0,000000003fbffcf8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,08813a83
48119000, READ,0000000000021ae4,000000003fbffcf0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,08013b03
48119500, READ,0000000000021ae4,000000003fbffcf0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,08013b03
48123000, READ,0000000000021ae8,000000003fbffce8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07813b83
