TIME,PC,INSTRUCTION,REG_A_CONTENTS,REG_B_CONTENTS,REGA_FINAL,REGB_FINAL,ALU_RESULT,JUMP_TARGET,JUMP_TAKEN,ALU_OP,ALU_OP_NAME,OPCODE,OPCODE_NAME,IMMEDIATE
58254500,000000000003916c,4127073b,000000007fffffff,0000000000000012,0000000000000012,000000007fffffff,0000000000000012,000000007fffffed,0000000000000000,0, 35,ALU_SUBW, 59,OP_OP_32,0000000000000000
58257500,0000000000039170,b1843783,000000003fbffe40,0000000000000000,0000000000000000,000000003fbffe40,fffffffffffffb18,000000003fbff958,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffffb18
58261500,0000000000039174,bb576c63,000000007fffffed,0000000000000022,0000000000000022,000000007fffffed,0000000000000022,0000000000000000,0000000000000000,0, 64,ALU_BLTU, 99,OP_BRANCH,fffffffffffff3b8
58264500,0000000000039178,00f9093b,0000000000000012,0000000000000022,0000000000000022,0000000000000012,0000000000000022,0000000000000034,0000000000000000,0, 34,ALU_ADDW, 59,OP_OP_32,0000000000000000
58267500,000000000003917c,8c0ff06f,0000000000000000,0000000000000000,0000000000000000,000000000003917c,0000000000000004,0000000000039180,000000000003823c,1, 70,ALU_JAL,111,OP_JAL,fffffffffffff0c0
58362500,000000000003823c,b3842783,000000003fbffe40,0000000000000000,0000000000000000,000000003fbffe40,fffffffffffffb38,000000003fbff978,0000000000000000,0, 82,ALU_LW,  3,OP_LOAD,fffffffffffffb38
58407500,0000000000038240,0017879b,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000001,0000000000000001,0000000000000000,0, 30,ALU_ADDIW, 27,OP_IMM_32,0000000000000001
58410500,0000000000038244,b2f42c23,000000003fbffe40,0000000000000001,0000000000000001,000000003fbffe40,fffffffffffffb38,000000003fbff978,0000000000000000,0, 52,ALU_SW, 35,OP_STORE,fffffffffffffb38
58414500,0000000000038248,6c0b16e3,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0, 61,ALU_BNE, 99,OP_BRANCH,0000000000000ecc
58417500,000000000003824c,b4043983,000000003fbffe40,0000000000000000,0000000000000000,000000003fbffe40,fffffffffffffb40,000000003fbff980,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffffb40
58421500,0000000000038250,02500593,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000025,0000000000000025,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000025
58424500,0000000000038254,00198993,0000000000074073,0000000000000000,0000000000000000,0000000000074073,0000000000000001,0000000000074074,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58427500,0000000000038258,00098513,0000000000074074,0000000000000000,0000000000000000,0000000000074074,0000000000000000,0000000000074074,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
58430500,000000000003825c,b5343023,000000003fbffe40,0000000000074074,0000000000074074,000000003fbffe40,fffffffffffffb40,000000003fbff980,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,fffffffffffffb40
58434500,0000000000038260,fa4ee0ef,0000000000000000,0000000000000000,0000000000000000,0000000000038260,0000000000000004,0000000000038264,0000000000026a04,1, 70,ALU_JAL,111,OP_JAL,fffffffffffee7a4
58485500,0000000000026a04,00757793,0000000000074074,0000000000000000,0000000000000000,0000000000074074,0000000000000007,0000000000000004,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,0000000000000007
58488500,0000000000026a08,0ff5f693,0000000000000025,0000000000000000,0000000000000000,0000000000000025,00000000000000ff,0000000000000025,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,00000000000000ff
58491500,0000000000026a0c,02078863,0000000000000004,0000000000000000,0000000000000000,0000000000000004,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000030
58494500,0000000000026a10,00054783,0000000000074074,0000000000000000,0000000000000000,0000000000074074,0000000000000000,0000000000074074,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,0000000000000000
58543000,0000000000026a14,10f68c63,0000000000000025,000000000000002c,000000000000002c,0000000000000025,000000000000002c,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000118
58546000,0000000000026a18,10078a63,000000000000002c,0000000000000000,0000000000000000,000000000000002c,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000114
58549000,0000000000026a1c,00068713,0000000000000025,0000000000000000,0000000000000000,0000000000000025,0000000000000000,0000000000000025,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
58552000,0000000000026a20,0100006f,0000000000000000,0000000000000000,0000000000000000,0000000000026a20,0000000000000004,0000000000026a24,0000000000026a30,1, 70,ALU_JAL,111,OP_JAL,0000000000000010
58556500,0000000000026a30,00150513,0000000000074074,0000000000000000,0000000000000000,0000000000074074,0000000000000001,0000000000074075,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58559500,0000000000026a34,00757793,0000000000074075,0000000000000000,0000000000000000,0000000000074075,0000000000000007,0000000000000005,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,0000000000000007
58562500,0000000000026a38,fe0796e3,0000000000000005,0000000000000000,0000000000000000,0000000000000005,0000000000000000,0000000000000001,0000000000026a24,1, 61,ALU_BNE, 99,OP_BRANCH,ffffffffffffffec
58567000,0000000000026a24,00054783,0000000000074075,0000000000000000,0000000000000000,0000000000074075,0000000000000000,0000000000074075,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,0000000000000000
58571000,0000000000026a28,10e78263,0000000000000020,0000000000000025,0000000000000025,0000000000000020,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000104
58574000,0000000000026a2c,10078063,0000000000000020,0000000000000000,0000000000000000,0000000000000020,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000100
58577000,0000000000026a30,00150513,0000000000074075,0000000000000000,0000000000000000,0000000000074075,0000000000000001,0000000000074076,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58580000,0000000000026a34,00757793,0000000000074076,0000000000000000,0000000000000000,0000000000074076,0000000000000007,0000000000000006,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,0000000000000007
58583000,0000000000026a38,fe0796e3,0000000000000006,0000000000000000,0000000000000000,0000000000000006,0000000000000000,0000000000000001,0000000000026a24,1, 61,ALU_BNE, 99,OP_BRANCH,ffffffffffffffec
58587500,0000000000026a24,00054783,0000000000074076,0000000000000000,0000000000000000,0000000000074076,0000000000000000,0000000000074076,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,0000000000000000
58591500,0000000000026a28,10e78263,0000000000000077,0000000000000025,0000000000000025,0000000000000077,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000104
58594500,0000000000026a2c,10078063,0000000000000077,0000000000000000,0000000000000000,0000000000000077,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000100
58597500,0000000000026a30,00150513,0000000000074076,0000000000000000,0000000000000000,0000000000074076,0000000000000001,0000000000074077,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58600500,0000000000026a34,00757793,0000000000074077,0000000000000000,0000000000000000,0000000000074077,0000000000000007,0000000000000007,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,0000000000000007
58603500,0000000000026a38,fe0796e3,0000000000000007,0000000000000000,0000000000000000,0000000000000007,0000000000000000,0000000000000001,0000000000026a24,1, 61,ALU_BNE, 99,OP_BRANCH,ffffffffffffffec
58608000,0000000000026a24,00054783,0000000000074077,0000000000000000,0000000000000000,0000000000074077,0000000000000000,0000000000074077,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,0000000000000000
58612000,0000000000026a28,10e78263,0000000000000069,0000000000000025,0000000000000025,0000000000000069,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000104
58615000,0000000000026a2c,10078063,0000000000000069,0000000000000000,0000000000000000,0000000000000069,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000100
58618000,0000000000026a30,00150513,0000000000074077,0000000000000000,0000000000000000,0000000000074077,0000000000000001,0000000000074078,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58621000,0000000000026a34,00757793,0000000000074078,0000000000000000,0000000000000000,0000000000074078,0000000000000007,0000000000000000,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,0000000000000007
58624000,0000000000026a38,fe0796e3,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0, 61,ALU_BNE, 99,OP_BRANCH,ffffffffffffffec
58627000,0000000000026a3c,00010737,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000010000,0000000000010000,0000000000000000,0, 72,ALU_LUI, 55,OP_LUI,0000000000010000
58677500,0000000000026a40,0085979b,0000000000000025,0000000000000000,0000000000000000,0000000000000025,0000000000000008,0000000000002500,0000000000000000,0, 31,ALU_SLLIW, 27,OP_IMM_32,0000000000000008
58680500,0000000000026a44,fff7071b,0000000000010000,0000000000000000,0000000000000000,0000000000010000,ffffffffffffffff,000000000000ffff,0000000000000000,0, 30,ALU_ADDIW, 27,OP_IMM_32,ffffffffffffffff
58683500,0000000000026a48,00e7f7b3,0000000000002500,000000000000ffff,000000000000ffff,0000000000002500,000000000000ffff,0000000000002500,0000000000000000,0,  4,ALU_AND, 51,OP_OP,0000000000000000
58686500,0000000000026a4c,0ff5f593,0000000000000025,0000000000000000,0000000000000000,0000000000000025,00000000000000ff,0000000000000025,0000000000000000,0, 21,ALU_ANDI, 19,OP_OP_IMM,00000000000000ff
58689500,0000000000026a50,00b7e5b3,0000000000002500,0000000000000025,0000000000000025,0000000000002500,0000000000000025,0000000000002525,0000000000000000,0,  3,ALU_OR, 51,OP_OP,0000000000000000
58692500,0000000000026a54,000967b7,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000096000,0000000000096000,0000000000000000,0, 72,ALU_LUI, 55,OP_LUI,0000000000096000
58695500,0000000000026a58,01059313,0000000000002525,0000000000000000,0000000000000000,0000000000002525,0000000000000010,0000000025250000,0000000000000000,0, 22,ALU_SLLI, 19,OP_OP_IMM,0000000000000010
58698500,0000000000026a5c,9107b883,0000000000096000,0000000000000000,0000000000000000,0000000000096000,fffffffffffff910,0000000000095910,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffff910
58702500,0000000000026a60,000967b7,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000096000,0000000000096000,0000000000000000,0, 72,ALU_LUI, 55,OP_LUI,0000000000096000
58705500,0000000000026a64,00b365b3,0000000025250000,0000000000002525,0000000000002525,0000000025250000,0000000000002525,0000000025252525,0000000000000000,0,  3,ALU_OR, 51,OP_OP,0000000000000000
58708500,0000000000026a68,9187be03,0000000000096000,0000000000000000,0000000000000000,0000000000096000,fffffffffffff918,0000000000095918,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffff918
58712500,0000000000026a6c,02059313,0000000025252525,0000000000000000,0000000000000000,0000000025252525,0000000000000000,2525252500000000,0000000000000000,0, 22,ALU_SLLI, 19,OP_OP_IMM,0000000000000000
58715500,0000000000026a70,00b36333,2525252500000000,0000000025252525,0000000025252525,2525252500000000,0000000025252525,2525252525252525,0000000000000000,0,  3,ALU_OR, 51,OP_OP,0000000000000000
58718500,0000000000026a74,00850793,0000000000074078,0000000000000000,0000000000000000,0000000000074078,0000000000000008,0000000000074080,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000008
58721500,0000000000026a78,ff87b603,0000000000074080,0000000000000000,0000000000000000,0000000000074080,fffffffffffffff8,0000000000074078,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffffff8
58725500,0000000000026a7c,00c345b3,2525252525252525,7261206425206874,7261206425206874,2525252525252525,7261206425206874,5744054100054d51,0000000000000000,0,  2,ALU_XOR, 51,OP_OP,0000000000000000
58773500,0000000000026a80,01160733,7261206425206874,7efefefefefefeff,7efefefefefefeff,7261206425206874,7efefefefefefeff,f1601f63241f6773,0000000000000000,0,  0,ALU_ADD, 51,OP_OP,0000000000000000
58776500,0000000000026a84,01158833,5744054100054d51,7efefefefefefeff,7efefefefefefeff,5744054100054d51,7efefefefefefeff,d643043fff044c50,0000000000000000,0,  0,ALU_ADD, 51,OP_OP,0000000000000000
58779500,0000000000026a88,fff64613,7261206425206874,0000000000000000,0000000000000000,7261206425206874,ffffffffffffffff,8d9edf9bdadf978b,0000000000000000,0, 19,ALU_XORI, 19,OP_OP_IMM,ffffffffffffffff
58782500,0000000000026a8c,fff5c593,5744054100054d51,0000000000000000,0000000000000000,5744054100054d51,ffffffffffffffff,a8bbfabefffab2ae,0000000000000000,0, 19,ALU_XORI, 19,OP_OP_IMM,ffffffffffffffff
58785500,0000000000026a90,00c74733,f1601f63241f6773,8d9edf9bdadf978b,8d9edf9bdadf978b,f1601f63241f6773,8d9edf9bdadf978b,7cfec0f8fec0f0f8,0000000000000000,0,  2,ALU_XOR, 51,OP_OP,0000000000000000
58788500,0000000000026a94,00b845b3,d643043fff044c50,a8bbfabefffab2ae,a8bbfabefffab2ae,d643043fff044c50,a8bbfabefffab2ae,7ef8fe8100fefefe,0000000000000000,0,  2,ALU_XOR, 51,OP_OP,0000000000000000
58791500,0000000000026a98,00b76733,7cfec0f8fec0f0f8,7ef8fe8100fefefe,7ef8fe8100fefefe,7cfec0f8fec0f0f8,7ef8fe8100fefefe,7efefef9fefefefe,0000000000000000,0,  3,ALU_OR, 51,OP_OP,0000000000000000
58794500,0000000000026a9c,01c77733,7efefef9fefefefe,8101010101010100,8101010101010100,7efefef9fefefefe,8101010101010100,0000000100000000,0000000000000000,0,  4,ALU_AND, 51,OP_OP,0000000000000000
58797500,0000000000026aa0,08070063,0000000100000000,0000000000000000,0000000000000000,0000000100000000,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000080
58800500,0000000000026aa4,ff87c703,0000000000074080,0000000000000000,0000000000000000,0000000000074080,fffffffffffffff8,0000000000074078,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,fffffffffffffff8
58804500,0000000000026aa8,08d70263,0000000000000074,0000000000000025,0000000000000025,0000000000000074,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000084
58807500,0000000000026aac,08070063,0000000000000074,0000000000000000,0000000000000000,0000000000000074,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000080
58810500,0000000000026ab0,ff97c703,0000000000074080,0000000000000000,0000000000000000,0000000000074080,fffffffffffffff9,0000000000074079,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,fffffffffffffff9
58814500,0000000000026ab4,00150613,0000000000074078,0000000000000000,0000000000000000,0000000000074078,0000000000000001,0000000000074079,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
58817500,0000000000026ab8,06d70863,0000000000000068,0000000000000025,0000000000000025,0000000000000068,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000070
58820500,0000000000026abc,06070663,0000000000000068,0000000000000000,0000000000000000,0000000000000068,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,000000000000006c
58869500,0000000000026ac0,ffa7c703,0000000000074080,0000000000000000,0000000000000000,0000000000074080,fffffffffffffffa,000000000007407a,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,fffffffffffffffa
58873500,0000000000026ac4,00250613,0000000000074078,0000000000000000,0000000000000000,0000000000074078,0000000000000002,000000000007407a,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000002
58876500,0000000000026ac8,06d70063,0000000000000020,0000000000000025,0000000000000025,0000000000000020,0000000000000025,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000060
58879500,0000000000026acc,04070e63,0000000000000020,0000000000000000,0000000000000000,0000000000000020,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,000000000000005c
58882500,0000000000026ad0,ffb7c703,0000000000074080,0000000000000000,0000000000000000,0000000000074080,fffffffffffffffb,000000000007407b,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,fffffffffffffffb
58886500,0000000000026ad4,00350613,0000000000074078,0000000000000000,0000000000000000,0000000000074078,0000000000000003,000000000007407b,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000003
58889500,0000000000026ad8,04d70863,0000000000000025,0000000000000025,0000000000000025,0000000000000025,0000000000000025,0000000000000001,0000000000026b28,1, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000050
58941500,0000000000026b28,00060513,000000000007407b,0000000000000000,0000000000000000,000000000007407b,0000000000000000,000000000007407b,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
58944500,0000000000026b2c,00008067,0000000000038264,0000000000000000,0000000000000000,0000000000026b2c,0000000000000004,0000000000026b30,0000000000038264,1, 71,ALU_JALR,103,OP_JALR,0000000000000000
58992500,0000000000038264,b4a43023,000000003fbffe40,000000000007407b,000000000007407b,000000003fbffe40,fffffffffffffb40,000000003fbff980,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,fffffffffffffb40
58996500,0000000000038268,00095463,0000000000000034,0000000000000000,0000000000000000,0000000000000034,0000000000000000,0000000000000001,0000000000038270,1, 63,ALU_BGE, 99,OP_BRANCH,0000000000000008
59001000,0000000000038270,0d84ba03,0000000000094218,0000000000000000,0000000000000000,0000000000094218,00000000000000d8,00000000000942f0,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,00000000000000d8
59005000,0000000000038274,b2843703,000000003fbffe40,0000000000000000,0000000000000000,000000003fbffe40,fffffffffffffb28,000000003fbff968,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,fffffffffffffb28
59009000,0000000000038278,417a07b3,000000000008e7d8,000000000008e5e0,000000000008e5e0,000000000008e7d8,000000000008e5e0,00000000000001f8,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
59012000,000000000003827c,6ae7f2e3,00000000000001f8,00000000000005e8,00000000000005e8,00000000000001f8,00000000000005e8,0000000000000000,0000000000000000,0, 65,ALU_BGEU, 99,OP_BRANCH,0000000000000ea4
